,Project,Commit,File,Method,CommentType,#Parameters,NLOC,Complexity,NLOC_slope,Params_slope,Complexity_slope,pmd_warnings_numbers,checkstyle_warnings_numbers
2974,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/ColumnEncoderFeatureHash.java,ColumnEncoderFeatureHash::build( FrameBlock in),Not SATD,1.0,2.0,1.0,,,,0.0,2.0
2975,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/ColumnEncoderPassThrough.java,ColumnEncoderPassThrough::initMetaData( FrameBlock meta),Not SATD,1.0,2.0,1.0,,,,0.0,2.0
2976,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/ColumnEncoderPassThrough.java,ColumnEncoderPassThrough::getMetaData( FrameBlock meta),Not SATD,1.0,3.0,1.0,,,,0.0,3.0
2977,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/ColumnEncoderPassThrough.java,"ColumnEncoderPassThrough::apply( MatrixBlock in , MatrixBlock out , int outputCol)",Not SATD,3.0,8.0,2.0,,,,0.0,15.0
2978,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/ColumnEncoderPassThrough.java,"ColumnEncoderPassThrough::apply( FrameBlock in , MatrixBlock out , int outputCol)",Not SATD,3.0,12.0,5.0,,,,1.0,20.0
2979,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/ColumnEncoderPassThrough.java,ColumnEncoderPassThrough::ColumnEncoderPassThrough( int ptCols),Not SATD,1.0,3.0,1.0,,,,0.0,5.0
2980,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/ColumnEncoderPassThrough.java,ColumnEncoderPassThrough::build( FrameBlock in),Not SATD,1.0,2.0,1.0,,,,0.0,2.0
2981,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/ColumnEncoderRecode.java,"ColumnEncoderRecode::putCode( HashMap<String,Long> map , String key)",Not SATD,2.0,3.0,1.0,,,,1.0,6.0
2982,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/ColumnEncoderRecode.java,ColumnEncoderRecode::splitRecodeMapEntry( String value),Not SATD,1.0,4.0,1.0,,,,0.0,8.0
2983,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/ColumnEncoderRecode.java,"ColumnEncoderRecode::constructRecodeMapEntry( String token , Long code)",Not SATD,2.0,4.0,1.0,,,,0.0,8.0
2984,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/ColumnEncoderRecode.java,"ColumnEncoderRecode::constructRecodeMapEntry( String token , Long code , StringBuilder sb)",Not SATD,3.0,4.0,1.0,,,,0.0,10.0
2985,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/ColumnEncoderRecode.java,ColumnEncoderRecode::build( FrameBlock in),Not SATD,1.0,14.0,7.0,,,,2.0,24.0
2986,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/ColumnEncoderRecode.java,ColumnEncoderRecode::getMetaData( FrameBlock meta),Not SATD,1.0,14.0,3.0,,,,1.0,19.0
2987,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/ColumnEncoderRecode.java,ColumnEncoderRecode::initMetaData( FrameBlock meta),Not SATD,1.0,5.0,3.0,,,,1.0,7.0
2988,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/ColumnEncoderRecode.java,ColumnEncoderRecode::ColumnEncoderRecode( int colID),Not SATD,1.0,3.0,1.0,,,,0.0,5.0
2989,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/ColumnEncoderRecode.java,ColumnEncoderRecode::buildPartial( FrameBlock in),Not SATD,1.0,8.0,3.0,,,,2.0,10.0
2990,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/ColumnEncoderRecode.java,ColumnEncoderRecode::prepareBuildPartial(),Not SATD,0.0,4.0,2.0,,,,1.0,4.0
2991,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/ColumnEncoderRecode.java,ColumnEncoderRecode::mergeAt( ColumnEncoder other),Not SATD,1.0,16.0,5.0,,,,0.0,23.0
2992,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/LegacyEncoder.java,LegacyEncoder::subRangeEncoder( IndexRange ixRange),Not SATD,1.0,4.0,1.0,,,,0.0,5.0
2993,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/LegacyEncoder.java,"LegacyEncoder::mergeAt( LegacyEncoder other , int row , int col)",Not SATD,3.0,4.0,1.0,,,,0.0,7.0
2994,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/LegacyEncoder.java,LegacyEncoder::readExternal( ObjectInput in),Not SATD,1.0,5.0,2.0,,,,1.0,6.0
2995,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/LegacyEncoder.java,"LegacyEncoder::getColMapping( FrameBlock meta , MatrixBlock out)",Not SATD,2.0,3.0,1.0,,,,0.0,5.0
2996,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/LegacyEncoder.java,LegacyEncoder::isApplicable(),Not SATD,0.0,3.0,2.0,,,,1.0,5.0
2997,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/LegacyEncoder.java,LegacyEncoder::prepareBuildPartial(),Not SATD,0.0,2.0,1.0,,,,0.0,2.0
2998,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/LegacyEncoder.java,LegacyEncoder::buildPartial( FrameBlock in),Not SATD,1.0,2.0,1.0,,,,0.0,3.0
2999,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/LegacyEncoder.java,LegacyEncoder::isApplicable( int colID),Not SATD,1.0,6.0,3.0,,,,2.0,12.0
3000,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/LegacyEncoder.java,LegacyEncoder::subRangeColList( IndexRange ixRange),Not SATD,1.0,10.0,3.0,,,,0.0,18.0
3001,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/LegacyEncoder.java,"LegacyEncoder::mergeColumnInfo( LegacyEncoder other , int col)",Not SATD,2.0,8.0,3.0,,,,2.0,14.0
3002,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/LegacyEncoder.java,LegacyEncoder::writeExternal( ObjectOutput os),Not SATD,1.0,5.0,2.0,,,,1.0,6.0
3003,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/LegacyEncoder.java,"LegacyEncoder::updateIndexRanges( long [ ] beginDims , long [ ] endDims)",Not SATD,2.0,2.0,1.0,,,,0.0,4.0
3004,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/MultiColumnEncoder.java,MultiColumnEncoder::encode( FrameBlock in),Not SATD,1.0,14.0,2.0,,,,1.0,23.0
3005,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/MultiColumnEncoder.java,"MultiColumnEncoder::apply( FrameBlock in , MatrixBlock out , int outputCol)",Not SATD,3.0,23.0,7.0,,,,5.0,47.0
3006,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/MultiColumnEncoder.java,"MultiColumnEncoder::mergeAt( Encoder other , int columnOffset , int row)",Not SATD,3.0,11.0,3.0,,,,0.0,21.0
3007,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/MultiColumnEncoder.java,MultiColumnEncoder::MultiColumnEncoder( List<ColumnEncoderComposite> columnEncoders),Not SATD,1.0,3.0,1.0,,,,0.0,5.0
3008,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/MultiColumnEncoder.java,"MultiColumnEncoder::addEncoder( ColumnEncoder encoder , int columnOffset)",Not SATD,2.0,24.0,4.0,,,,0.0,41.0
3009,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/MultiColumnEncoder.java,MultiColumnEncoder::getColumnEncoders( Class<T> type),SATD,1.0,12.0,6.0,,,,0.0,23.0
3010,systemml,9d6e66ab4d931ceba75068a975e9dfd4b4a505d6,src/main/java/org/apache/sysds/runtime/transform/encode/MultiColumnEncoder.java,MultiColumnEncoder::getColMapping( FrameBlock meta),Not SATD,1.0,21.0,3.0,,,,0.0,35.0
3011,systemml,e8dcd3de52ab27dc19890f7252978d5e4d9e83bd,src/main/java/org/apache/sysds/runtime/controlprogram/paramserv/LocalPSWorker.java,"LocalPSWorker::computeEpoch( long dataSize , int batchIter)",Not SATD,2.0,27.0,6.0,,,,1.0,45.0
3012,systemml,e8dcd3de52ab27dc19890f7252978d5e4d9e83bd,src/main/java/org/apache/sysds/runtime/controlprogram/paramserv/PSWorker.java,"PSWorker::PSWorker( int workerID , String updFunc , Statement . PSFrequency freq , int epochs , long batchSize , ExecutionContext ec , ParamServer ps)",Not SATD,7.0,10.0,1.0,,,,0.0,18.0
3013,systemml,e8dcd3de52ab27dc19890f7252978d5e4d9e83bd,src/main/java/org/apache/sysds/runtime/controlprogram/paramserv/ParamServer.java,"ParamServer::updateGlobalModel( int workerID , ListObject gradients)",Not SATD,2.0,60.0,22.0,,,,12.0,101.0
3014,systemml,67d2234fae82d34fb1048ea81ec045628b923dba,src/main/java/org/apache/sysds/runtime/controlprogram/ParForProgramBlock.java,"ParForProgramBlock::executeRemoteSparkParForDP( ExecutionContext ec , IntObject itervar , IntObject from , IntObject to , IntObject incr)",Not SATD,5.0,37.0,7.0,0.0,0.0,0.0,6.0,117.0
3015,systemml,67d2234fae82d34fb1048ea81ec045628b923dba,src/main/java/org/apache/sysds/runtime/controlprogram/ParForProgramBlock.java,"ParForProgramBlock::getBroadcastVariables( ExecutionContext ec , List<ResultVar> resultVars)",Not SATD,2.0,13.0,2.0,,,,2.0,26.0
3016,systemml,67d2234fae82d34fb1048ea81ec045628b923dba,src/main/java/org/apache/sysds/runtime/controlprogram/ParForProgramBlock.java,"ParForProgramBlock::exportMatricesToHDFS( ExecutionContext ec , Set<String> excludeNames)",Not SATD,2.0,23.0,10.0,,,,2.0,59.0
3017,systemml,67d2234fae82d34fb1048ea81ec045628b923dba,src/main/java/org/apache/sysds/runtime/controlprogram/ParForProgramBlock.java,"ParForProgramBlock::executeRemoteSparkParFor( ExecutionContext ec , IntObject itervar , IntObject from , IntObject to , IntObject incr)",Not SATD,5.0,39.0,11.0,0.0545454545454546,0.0,0.0,7.0,106.0
3018,systemml,67d2234fae82d34fb1048ea81ec045628b923dba,src/main/java/org/apache/sysds/runtime/controlprogram/parfor/RemoteParForSpark.java,"RemoteParForSpark::runJob( long pfid , String prog , HashMap<String,byte[]> clsMap , List<Task> tasks , ExecutionContext ec , Set<String> brVars , List<ResultVar> resultVars , boolean cpCaching , int numMappers , boolean topLevelPF)",Not SATD,10.0,32.0,7.0,,,,4.0,86.0
3019,systemml,67d2234fae82d34fb1048ea81ec045628b923dba,src/main/java/org/apache/sysds/runtime/controlprogram/parfor/RemoteParForSpark.java,"RemoteParForSpark::broadcastInputs( SparkExecutionContext sec , Set<String> brVars)",Not SATD,2.0,10.0,5.0,,,,2.0,17.0
3020,systemml,3d36d9856eb6eac6eef5d09c6293d8d7659c93ae,src/main/java/org/apache/sysds/runtime/data/SparseBlockMCSR.java,"SparseBlockMCSR::estimateSizeInMemory( long nrows , long ncols , double sparsity)",Not SATD,3.0,14.0,1.0,,,,0.0,51.0
3021,systemml,3d36d9856eb6eac6eef5d09c6293d8d7659c93ae,src/main/java/org/apache/sysds/runtime/matrix/data/MatrixBlock.java,"MatrixBlock::estimateSizeSparseInMemory( long nrows , long ncols , double sparsity , SparseBlock . Type stype)",Not SATD,4.0,5.0,2.0,-0.254545454545455,0.0,0.0545454545454546,0.0,15.0
3022,systemml,3d36d9856eb6eac6eef5d09c6293d8d7659c93ae,src/main/java/org/apache/sysds/runtime/matrix/data/MatrixBlock.java,MatrixBlock::getHeaderSize(),Not SATD,0.0,9.0,1.0,,,,0.0,21.0
3023,systemml,df7b2cc932d144e5c2dfe024d5ddc7d21a202b51,src/main/java/org/apache/sysds/runtime/data/DenseBlock.java,"DenseBlock::estimateMemory( long nrows , long ncols)",Not SATD,2.0,8.0,1.0,,,,0.0,21.0
3024,systemml,df7b2cc932d144e5c2dfe024d5ddc7d21a202b51,src/main/java/org/apache/sysds/runtime/data/DenseBlockFactory.java,"DenseBlockFactory::estimateSizeDenseInMemory( long nrows , long ncols)",Not SATD,2.0,3.0,1.0,,,,0.0,8.0
3025,systemml,df7b2cc932d144e5c2dfe024d5ddc7d21a202b51,src/main/java/org/apache/sysds/runtime/data/SparseBlockCOO.java,"SparseBlockCOO::estimateSizeInMemory( long nrows , long ncols , double sparsity)",Not SATD,3.0,8.0,1.0,,,,0.0,30.0
3026,systemml,df7b2cc932d144e5c2dfe024d5ddc7d21a202b51,src/main/java/org/apache/sysds/runtime/data/SparseBlockCSR.java,"SparseBlockCSR::estimateSizeInMemory( long nrows , long ncols , double sparsity)",Not SATD,3.0,8.0,1.0,,,,0.0,33.0
3027,systemml,df7b2cc932d144e5c2dfe024d5ddc7d21a202b51,src/main/java/org/apache/sysds/runtime/data/SparseBlockMCSR.java,"SparseBlockMCSR::estimateSizeInMemory( long nrows , long ncols , double sparsity)",Not SATD,3.0,12.0,1.0,,,,0.0,43.0
3028,systemml,df7b2cc932d144e5c2dfe024d5ddc7d21a202b51,src/main/java/org/apache/sysds/runtime/matrix/data/MatrixBlock.java,"MatrixBlock::estimateSizeSparseInMemory( long nrows , long ncols , double sparsity , SparseBlock . Type stype)",Not SATD,4.0,5.0,1.0,-0.193939393939394,0.0,0.0,0.0,12.0
3029,systemml,df7b2cc932d144e5c2dfe024d5ddc7d21a202b51,src/main/java/org/apache/sysds/runtime/matrix/data/MatrixBlock.java,"MatrixBlock::estimateSizeDenseInMemory( long nrows , long ncols)",Not SATD,2.0,5.0,1.0,-0.139393939393939,0.0,0.0,0.0,9.0
3030,systemml,df7b2cc932d144e5c2dfe024d5ddc7d21a202b51,src/main/java/org/apache/sysds/runtime/matrix/data/MatrixBlock.java,MatrixBlock::getHeaderSize(),Not SATD,0.0,8.0,1.0,,,,0.0,18.0
3031,systemml,df7b2cc932d144e5c2dfe024d5ddc7d21a202b51,src/main/java/org/apache/sysds/utils/MemoryEstimates.java,MemoryEstimates::doubleArrayCost( long length),Not SATD,1.0,8.0,1.0,,,,0.0,18.0
3032,systemml,df7b2cc932d144e5c2dfe024d5ddc7d21a202b51,src/main/java/org/apache/sysds/utils/MemoryEstimates.java,MemoryEstimates::objectArrayCost( long length),Not SATD,1.0,8.0,1.0,,,,0.0,17.0
3033,systemml,df7b2cc932d144e5c2dfe024d5ddc7d21a202b51,src/main/java/org/apache/sysds/utils/MemoryEstimates.java,MemoryEstimates::intArrayCost( long length),Not SATD,1.0,15.0,3.0,,,,0.0,27.0
3034,systemml,b292d3b9bda00641e34c125b562c83621423698a,src/main/java/org/apache/sysds/runtime/compress/lib/CLALibLeftMultBy.java,CLALibLeftMultBy::LeftMultByCompressedTransposedMatrixTask::call(),Not SATD,0.0,21.0,3.0,,,,1.0,22.0
3035,systemml,b292d3b9bda00641e34c125b562c83621423698a,src/test/java/org/apache/sysds/test/functions/builtin/BuiltinFactorizationTest.java,BuiltinFactorizationTest::testPNMFRewritesCP(),Not SATD,0.0,3.0,1.0,,,,0.0,3.0
3036,systemml,42058ebcaca7c7273b5579e06df83f9968401d4b,src/test/java/org/apache/sysds/test/functions/builtin/BuiltinCoxTest.java,"BuiltinCoxTest::runCoxTest( int numRecords , double scaleWeibull , double shapeWeibull , double prob , int numFeatures , double sparsity , double alpha , double tol , int moi , int mii)",SATD,10.0,19.0,1.0,,,,1.0,42.0
3037,systemml,42058ebcaca7c7273b5579e06df83f9968401d4b,src/test/java/org/apache/sysds/test/functions/builtin/BuiltinKmTest.java,"BuiltinKmTest::runKmTest( int numRecords , double scaleWeibull , double shapeWeibull , double prob , int numCatFeaturesGroup , int numCatFeaturesStrat , int maxNumLevels , double alpha , String err_type , String conf_type , String test_type)",SATD,11.0,21.0,1.0,,,,3.0,46.0
3038,systemml,4b374821e1eccceabfd4aa34f0432f3c40283f5f,src/main/java/org/apache/sysds/hops/ipa/InterProceduralAnalysis.java,InterProceduralAnalysis::InterProceduralAnalysis( DMLProgram dmlp),Not SATD,1.0,16.0,1.0,,,,0.0,17.0
3039,systemml,4b374821e1eccceabfd4aa34f0432f3c40283f5f,src/main/java/org/apache/sysds/runtime/instructions/spark/ParameterizedBuiltinSPInstruction.java,"ParameterizedBuiltinSPInstruction::RDDMapGroupedAggFunction2::call( Tuple2<MatrixIndexes,MatrixBlock> arg0)",Not SATD,1.0,8.0,1.0,,,,0.0,14.0
3040,systemml,5d4265978b27878ccd218171af9c01489881b2b6,src/test/java/org/apache/sysds/test/functions/pipelines/CleaningTest.java,CleaningTest::runCleanAndCompareTest( Types . ExecMode et),Not SATD,1.0,14.0,1.0,,,,1.0,25.0
3041,systemml,5d4265978b27878ccd218171af9c01489881b2b6,src/test/java/org/apache/sysds/test/functions/pipelines/CleaningTest.java,"CleaningTest::runFindPipelineTest( Double sample , int topk , int resources , int crossfold , boolean weightedAccuracy , Types . ExecMode et)",Not SATD,6.0,18.0,1.0,,,,1.0,41.0
3042,systemml,c8f71aed6f82e30380cfad1d18bb92c3a91e0430,src/test/java/org/apache/sysds/test/functions/builtin/BuiltinGaussianClassifierTest.java,"BuiltinGaussianClassifierTest::testGaussianClassifier( int rows , int cols , double sparsity , int classes)",SATD,4.0,44.0,3.0,,,,5.0,133.0
3043,systemml,b081a25e952cea31b788a4a5942390811a9f9fa6,src/main/java/org/apache/sysds/runtime/util/UtilFunctions.java,"UtilFunctions::generateRandomValueFromValueType( ValueType valueType , Random random)",Not SATD,2.0,15.0,7.0,,,,0.0,26.0
3044,systemml,b081a25e952cea31b788a4a5942390811a9f9fa6,src/main/java/org/apache/sysds/runtime/util/UtilFunctions.java,"UtilFunctions::columnStringToCSVString( String input , String separator)",Not SATD,2.0,26.0,5.0,,,,5.0,48.0
3045,systemml,b081a25e952cea31b788a4a5942390811a9f9fa6,src/main/java/org/apache/sysds/runtime/util/UtilFunctions.java,"UtilFunctions::generateRandomFrameBlock( int rows , int cols , ValueType [ ] schema , Random random)",Not SATD,4.0,11.0,4.0,,,,3.0,23.0
3046,systemml,b081a25e952cea31b788a4a5942390811a9f9fa6,src/main/java/org/apache/sysds/runtime/util/UtilFunctions.java,UtilFunctions::getSplittedStringAsArray( String input),Not SATD,1.0,4.0,1.0,,,,2.0,11.0
3047,systemml,b081a25e952cea31b788a4a5942390811a9f9fa6,src/main/java/org/apache/sysds/runtime/util/UtilFunctions.java,UtilFunctions::getSplittedString( String input),Not SATD,1.0,11.0,2.0,,,,3.0,27.0
3048,systemml,b081a25e952cea31b788a4a5942390811a9f9fa6,src/test/java/org/apache/sysds/test/functions/builtin/BuiltinSherlockPredictTest.java,BuiltinSherlockPredictTest::runTestSherlockPredict(),Not SATD,0.0,47.0,1.0,,,,2.0,63.0
3049,systemml,b081a25e952cea31b788a4a5942390811a9f9fa6,src/test/java/org/apache/sysds/test/functions/builtin/BuiltinSherlockTest.java,BuiltinSherlockTest::runtestSherlock(),Not SATD,0.0,77.0,1.0,,,,34.0,217.0
3050,systemml,90bde55c800f170d142db40dd76e88856c4e70f4,src/main/java/org/apache/sysds/hops/rewrite/RewriteCompressedReblock.java,"RewriteCompressedReblock::ProbeStatus::ProbeStatus( long hopID , DMLProgram p)",Not SATD,2.0,4.0,1.0,,,,0.0,6.0
3051,systemml,90bde55c800f170d142db40dd76e88856c4e70f4,src/main/java/org/apache/sysds/runtime/compress/lib/CLALibAppend.java,"CLALibAppend::appendColGroups( CompressedMatrixBlock ret , List<AColGroup> left , List<AColGroup> right , int leftNumCols)",Not SATD,4.0,18.0,3.0,,,,0.0,27.0
3052,systemml,0edc28e2a89225e8c6e07cd33ce1e5ba7d652627,src/main/java/org/apache/sysds/runtime/data/DenseBlock.java,"DenseBlock::estimateSizeDenseInMemory( int nRows , int nCols)",Not SATD,2.0,8.0,1.0,,,,0.0,21.0
3053,systemml,0edc28e2a89225e8c6e07cd33ce1e5ba7d652627,src/main/java/org/apache/sysds/runtime/data/DenseBlockFP64.java,"DenseBlockFP64::estimateSizeDenseInMemory( int nRows , int nCols)",Not SATD,2.0,5.0,1.0,,,,0.0,12.0
3054,systemml,0edc28e2a89225e8c6e07cd33ce1e5ba7d652627,src/main/java/org/apache/sysds/runtime/data/SparseBlockCSR.java,"SparseBlockCSR::estimateMemory( long nrows , long ncols , double sparsity)",Not SATD,3.0,8.0,1.0,,,,0.0,33.0
3055,systemml,0edc28e2a89225e8c6e07cd33ce1e5ba7d652627,src/main/java/org/apache/sysds/runtime/data/SparseBlockMCSR.java,"SparseBlockMCSR::estimateMemory( long nrows , long ncols , double sparsity)",Not SATD,3.0,13.0,1.0,,,,0.0,45.0
3056,systemml,0edc28e2a89225e8c6e07cd33ce1e5ba7d652627,src/main/java/org/apache/sysds/runtime/matrix/data/MatrixBlock.java,"MatrixBlock::estimateSizeInMemory( long nrows , long ncols , double sparsity)",Not SATD,3.0,13.0,2.0,0.272727272727273,0.0,0.0,2.0,40.0
3057,systemml,0edc28e2a89225e8c6e07cd33ce1e5ba7d652627,src/main/java/org/apache/sysds/runtime/util/DataConverter.java,"DataConverter::writeMatrixToHDFS( MatrixBlock mat , String dir , FileFormat fmt , DataCharacteristics dc)",Not SATD,4.0,4.0,1.0,0.0,0.0,0.0,0.0,11.0
3058,systemml,0edc28e2a89225e8c6e07cd33ce1e5ba7d652627,src/main/java/org/apache/sysds/utils/MemoryEstimates.java,MemoryEstimates::intArrayCost( int length),Not SATD,1.0,15.0,3.0,,,,0.0,27.0
3059,systemml,0edc28e2a89225e8c6e07cd33ce1e5ba7d652627,src/main/java/org/apache/sysds/utils/MemoryEstimates.java,MemoryEstimates::byteArrayCost( int length),Not SATD,1.0,16.0,3.0,,,,0.0,33.0
3060,systemml,0edc28e2a89225e8c6e07cd33ce1e5ba7d652627,src/main/java/org/apache/sysds/utils/MemoryEstimates.java,MemoryEstimates::objectArrayCost( int length),Not SATD,1.0,8.0,1.0,,,,0.0,17.0
3061,systemml,0edc28e2a89225e8c6e07cd33ce1e5ba7d652627,src/main/java/org/apache/sysds/utils/MemoryEstimates.java,MemoryEstimates::charArrayCost( int length),Not SATD,1.0,16.0,3.0,,,,0.0,34.0
